WTeamID,LTeamID,Season,Target,Years_D1,GP,PTS,PTSDiff,Pct,FG,%FG,FG3,%FG3,FT,%FT,OR,DR,DR/OR,AST,TO,AST/TO,STL,STL/TO,BLK,PF,HomePTS,AwayPTS,NeutralPTS,HomeDiff,AwayDiff,NeutralDiff,HomePct,AwayPct,NeutralPct,HomeFG,AwayFG,NeutralFG,Home%FG,Away%FG,Neutral%FG,HomeFG3,AwayFG3,NeutralFG3,Home%FG3,Away%FG3,Neutral%FG3,HomeFT,AwayFT,NeutralFT,Home%FT,Away%FT,Neutral%FT,HomeOR,AwayOR,NeutralOR,HomeDR,AwayDR,NeutralDR,HomeDR/OR,AwayDR/OR,NeutralDR/OR,HomeAst,AwayAst,NeutralAst,HomeTO,AwayTO,NeutralTO,HomeSTL,AwaySTL,NeutralSTL,HomeSTL/TO,AwaySTL/TO,NeutralSTL/TO,HomeBlk,AwayBlk,NeutralBlk,HomePF,AwayPF,NeutralPF,rank
1221,1380,2016,0,0.0,-2.0,5.9,6.2,18.9,2.3,1.1,1.7,-2.7,-1.9,0.4,2.0,3.3,-0.2,-3.6,0.3,-0.4,0.9,0.1,0.8,2.9,-5.1,57.3,,3.8,2.0,0.4,9.3,35.7,,3.9,1.6,,1.2,-5.1,5.1,1.3,4.4,,-1.6,-2.3,1.2,-3.2,-1.3,,-3.0,-0.6,4.0,-0.6,1.0,1.6,-1.2,-0.2,4.7,0.0,-0.6,,-3.8,0.8,,-1.9,8.5,,1.0,1.8,,0.5,-0.1,,-0.6,5.4,,-1.4,19.9,,-53.0
1163,1107,2006,0,-15.0,1.0,-12.5,-11.3,-22.3,-2.1,-2.1,2.3,3.7,0.7,0.4,-5.3,-5.7,0.3,-3.3,-0.0,-0.2,-0.2,-0.0,-6.8,3.7,-21.0,-9.0,2.4,-9.8,-2.4,0.8,-30.1,-27.3,25.0,-2.8,-5.7,12.5,-3.7,1.8,-0.1,1.5,-2.3,20.6,1.8,1.7,0.3,2.6,1.5,-2.3,-2.3,4.2,-1.5,-4.3,0.1,-1.1,-5.6,1.1,-1.3,0.3,0.2,0.8,-6.2,-2.4,6.1,-1.8,1.8,-1.7,-1.3,2.0,-1.3,-0.0,0.1,-0.0,-7.8,-7.0,-1.8,1.5,7.9,-2.6,140.0
1376,1181,2017,0,0.0,4.0,9.2,3.9,9.4,6.6,0.4,4.2,0.9,6.7,-1.6,-2.1,2.4,0.6,0.7,-2.1,0.2,-2.0,-0.1,0.8,-2.9,-2.2,79.7,20.3,1.7,-1.1,3.3,-2.2,8.3,56.7,5.1,8.3,9.0,-0.3,-6.4,7.1,2.1,9.2,8.8,0.2,-1.3,2.0,3.0,9.3,15.1,-3.8,-2.0,4.2,-2.4,-1.1,1.5,-0.9,-1.9,5.1,0.7,0.1,0.6,-0.6,9.9,3.5,-3.9,12.4,-1.7,-1.6,-3.5,-3.2,0.1,-0.3,-0.2,-0.1,4.4,1.8,-4.7,17.4,-3.7,-29.0
1196,1195,2013,0,-23.0,-1.0,0.7,-12.9,-10.0,-2.5,-0.4,-5.0,-2.6,-1.1,3.3,1.1,0.2,-0.2,-1.1,3.5,-0.4,1.8,-0.0,0.5,3.5,-11.1,28.4,4.3,-8.5,-3.3,-1.1,-15.9,-12.5,33.3,-2.4,-4.0,-3.7,2.5,1.0,-3.9,-6.8,-1.6,-8.7,-1.0,0.0,-1.6,-10.3,3.3,12.0,0.4,4.5,-1.6,0.1,2.1,-1.1,0.2,2.5,-2.5,-0.0,-0.5,-0.3,-3.1,2.2,0.0,0.9,10.7,0.7,2.5,-1.6,4.7,0.2,-0.2,0.4,-0.7,3.2,0.5,1.6,10.4,-1.8,106.0
1196,1437,2006,0,0.0,-4.0,-3.9,-2.9,4.4,-8.2,-1.7,-0.8,2.7,1.7,0.6,2.9,-1.9,-0.6,-4.4,-3.6,-0.0,-0.4,0.1,0.1,2.3,-0.8,-18.7,4.3,-4.6,1.1,0.6,5.7,15.9,-25.0,-9.9,-5.8,-5.3,-6.1,4.4,-0.0,0.4,-0.6,-6.5,0.7,2.3,-0.2,8.6,-8.6,4.4,-2.3,2.4,0.5,-0.3,2.8,0.3,-4.1,2.8,-0.6,-0.6,-0.6,-0.8,-3.8,-7.3,-0.5,-2.1,-6.4,-8.6,0.4,-1.7,0.5,0.2,0.1,0.5,-0.2,-1.4,4.3,2.7,-3.3,3.9,-6.0
1235,1314,2014,0,0.0,-1.0,-6.6,-1.7,-6.9,-0.9,1.0,-1.5,-4.5,-6.9,2.5,3.8,-2.9,-1.0,-3.0,1.5,-0.5,1.3,0.0,1.8,2.9,5.9,-71.0,0.2,-0.5,0.6,-1.8,3.6,-13.3,-33.3,-0.2,-0.1,-0.9,0.2,4.7,-3.9,-2.3,8.2,-2.3,-3.6,0.7,-1.6,-4.3,-9.7,-6.6,4.4,-0.2,-1.7,3.7,1.3,-1.1,-0.1,0.6,-3.4,-1.6,-0.5,-0.5,-0.8,-15.5,-2.1,3.8,-10.4,2.9,1.9,-0.6,0.1,-0.1,0.2,-0.1,2.0,0.2,1.3,4.7,-13.4,9.2,13.0
1235,1323,2013,0,0.0,1.0,-9.3,-1.2,6.9,0.8,1.7,0.3,-3.0,-2.3,-0.5,-1.2,-1.3,0.1,1.0,-2.2,0.3,-1.4,-0.0,0.9,-2.7,4.3,-85.9,-4.2,-1.3,-0.7,0.7,10.6,-13.3,16.7,2.5,-5.7,1.6,-0.6,0.3,2.1,-1.1,-4.0,12.8,-3.1,-0.7,0.8,-4.4,-3.6,4.5,-1.2,-0.7,1.5,-0.6,-0.9,0.4,0.7,-3.1,1.0,0.4,-0.3,0.1,4.3,-14.2,0.8,0.6,-16.8,-3.5,-1.4,-0.8,-2.1,-0.2,0.1,-0.0,0.4,1.3,2.2,-0.1,-21.5,-0.9,-13.0
1347,1254,2018,0,0.0,1.0,9.8,-2.2,-11.0,3.1,-0.1,-0.2,-1.1,-3.7,1.4,-0.3,4.0,0.4,0.4,2.1,-0.1,-0.7,-0.1,0.2,2.9,5.4,51.6,7.5,1.1,-1.7,-1.6,2.6,-6.3,-75.0,4.4,2.4,-1.2,2.9,-3.0,-0.0,2.3,-6.5,0.0,0.2,-1.5,0.2,-5.7,-1.3,-6.1,0.8,1.4,-0.8,0.1,-0.5,0.1,3.1,0.6,0.3,0.8,0.3,0.1,0.3,3.4,4.5,1.4,10.3,1.3,-1.1,-0.8,0.8,-0.3,-0.1,0.0,0.4,0.4,1.0,2.5,11.1,5.0,79.0
1417,1245,2017,0,0.0,1.0,-14.5,-11.9,-26.1,-9.3,-1.8,-9.1,-1.8,-2.8,5.4,4.9,-4.2,-1.3,-9.2,1.4,-0.9,0.2,-0.1,-1.7,2.8,0.5,-35.2,-10.1,-8.1,-2.9,-0.9,-24.6,-35.0,-11.9,-8.9,-10.4,-6.3,-4.9,2.6,0.5,-8.9,-8.2,-8.5,-1.8,0.4,-0.4,3.7,-11.6,-3.6,1.5,1.5,2.5,1.8,2.1,1.0,-4.0,0.3,-0.5,-1.5,-0.8,-1.6,-6.6,-10.9,-11.1,3.8,-0.1,-2.6,-0.2,0.1,1.1,-0.2,0.0,0.2,-1.3,-2.0,-1.6,6.1,-1.0,0.4,118.0
1181,1124,2010,0,0.0,-3.0,-1.3,-6.1,-7.9,4.3,1.4,0.3,-0.5,-3.0,-2.3,-2.4,2.0,0.5,-0.3,2.9,-0.3,-0.6,-0.2,2.7,-0.5,0.2,-34.8,4.2,-4.7,-0.1,-1.2,0.5,-14.3,-33.3,3.1,5.4,8.1,-2.0,2.9,0.5,-1.0,-1.2,6.2,-0.9,0.2,0.1,-4.5,5.2,-10.7,-2.3,1.0,-0.9,-1.1,-0.5,-0.8,-0.5,2.3,0.2,0.2,0.9,0.8,-0.2,-5.7,1.3,2.2,-0.4,3.1,-0.2,-1.3,-1.1,-0.2,-0.0,-0.2,2.8,2.0,2.1,0.8,-11.8,-1.2,9.0
1181,1352,2015,0,0.0,0.0,-11.6,-13.8,-30.3,-5.6,-0.3,-0.6,-0.1,2.3,0.7,-1.7,-2.2,0.1,-3.3,2.5,-0.5,1.4,-0.0,-0.8,2.6,-17.5,-8.8,-1.0,-10.5,-1.8,-1.4,-32.7,-32.9,16.7,-7.9,-4.5,-2.2,0.3,4.0,-4.5,-4.6,2.0,13.7,-0.3,1.3,-1.1,3.2,0.0,16.0,-0.1,3.7,-2.9,-1.1,1.1,-1.7,-1.3,2.7,-3.5,0.2,0.1,-0.6,-4.3,-2.9,-0.2,0.8,4.3,0.5,0.5,2.7,4.7,-0.0,0.0,0.4,-1.0,0.1,-2.7,0.9,4.5,1.5,170.0
1247,1279,2013,0,0.0,4.0,5.4,4.1,6.5,-1.0,-0.6,-4.1,-1.8,-5.4,3.0,3.0,4.0,-0.2,-1.8,-0.3,-0.1,0.3,0.1,1.6,1.6,4.2,31.3,0.8,5.4,-1.0,-0.2,8.0,5.7,13.3,-0.1,-1.1,-6.8,1.5,-3.8,1.7,-1.8,-1.2,-16.9,0.5,-2.0,-0.3,-8.7,-0.3,-9.2,4.0,-1.7,0.7,2.6,-0.7,1.1,3.2,-1.2,2.0,-0.4,0.0,-0.9,-1.7,2.9,-7.7,0.4,2.6,-0.2,0.7,-1.5,1.1,0.0,-0.1,0.1,1.5,3.9,0.5,3.6,3.8,1.4,-19.0
1314,1231,2016,0,0.0,-2.0,0.0,0.7,-4.2,2.2,-2.0,10.1,5.5,-1.5,-1.5,-2.0,-1.6,0.2,-2.2,2.8,-0.5,0.1,-0.1,-0.4,0.3,2.9,2.8,-5.2,3.1,0.6,-3.0,6.0,14.3,-60.0,2.9,3.8,-2.8,1.8,-1.1,-2.7,7.6,19.3,7.3,3.8,1.4,0.2,3.8,-6.4,-8.5,1.3,-2.0,-0.8,-0.6,-0.9,-0.5,1.3,-1.0,-1.9,0.4,0.2,-0.4,-1.8,-1.8,-2.3,1.5,5.7,5.9,-0.2,0.4,0.4,-0.1,-0.1,-0.2,-0.3,-0.6,-0.1,1.7,-1.3,-0.2,12.0
1393,1458,2012,0,0.0,0.0,-10.7,-3.2,-21.2,-4.2,-2.3,1.5,3.3,4.9,1.4,-3.0,1.5,0.7,-4.2,-1.6,-0.2,-4.4,-0.3,-3.6,-0.9,-6.9,-23.4,1.5,-1.4,-2.3,0.5,-17.2,-36.4,0.0,-1.9,-10.6,0.6,-2.7,-0.2,0.5,2.3,-1.1,5.7,1.0,1.5,0.8,0.9,10.4,14.2,0.6,0.6,0.2,-1.9,-0.8,-0.4,0.5,0.9,0.1,0.7,0.8,0.5,-4.2,-5.8,0.5,-1.0,-2.6,-2.0,-4.6,-3.3,-4.7,-0.4,-0.2,-0.3,-4.2,-3.1,-1.8,-0.7,-2.1,-0.8,11.0
1207,1435,2007,0,0.0,-2.0,7.3,-7.3,-17.9,-5.2,-0.9,0.8,2.9,1.1,-1.1,-0.6,0.6,0.2,2.3,-1.3,0.3,2.2,0.2,-2.4,0.5,-1.4,33.5,4.7,-3.2,-3.3,-0.8,-12.3,-17.9,-66.7,-4.0,-8.2,-4.1,4.9,-5.8,0.0,1.3,-1.1,2.9,2.9,-0.5,0.5,4.1,-4.6,2.8,1.0,-1.8,-0.2,-0.0,-0.3,-0.2,0.8,-0.0,-0.3,0.2,0.2,0.3,0.3,8.5,1.0,-3.6,4.3,1.7,2.2,1.4,3.3,0.3,0.0,0.2,-2.3,-2.1,-3.3,-1.9,7.7,3.0,40.0
1211,1376,2017,0,0.0,-2.0,-13.1,-16.5,-29.2,-10.7,-2.0,-4.8,0.7,-4.7,3.3,3.2,-7.5,-1.4,-3.6,2.1,-0.5,0.8,-0.0,-0.8,4.5,-25.2,6.0,-17.2,-8.0,-5.3,-3.1,-26.3,-23.3,-66.7,-9.2,-14.3,-10.1,4.0,-1.0,-5.0,-3.9,-4.6,-11.7,1.8,0.2,-1.3,-1.2,-6.5,-14.0,4.1,1.9,-2.7,2.3,2.0,-1.1,-1.4,-1.1,-4.9,-1.1,-2.3,-1.0,-6.0,-1.1,-4.8,0.6,6.5,-0.3,-0.9,1.6,3.7,-0.1,-0.2,0.3,-1.5,-0.1,-1.0,1.0,12.9,3.1,35.0
1242,1112,2003,0,0.0,-2.0,3.9,-0.0,12.6,-2.4,-1.6,1.1,2.4,3.6,0.8,0.9,0.7,-0.1,0.9,-0.1,0.1,-1.7,-0.1,-0.7,1.1,6.3,-3.5,12.0,0.4,1.5,-1.9,6.7,4.2,-42.9,-2.0,-3.4,-9.3,0.4,4.8,-6.8,1.4,0.8,-11.0,1.7,1.7,-1.0,0.9,5.0,18.5,1.1,3.5,-3.8,1.4,2.4,-2.9,2.2,4.2,-5.6,-0.0,-0.1,-0.5,1.3,-0.5,4.0,1.1,-1.0,-2.4,-1.4,-4.1,3.0,-0.2,-0.2,0.3,-1.5,0.1,-0.7,2.1,-0.8,2.0,-3.0
1242,1314,2013,0,0.0,-1.0,0.8,-6.9,-15.6,-4.1,1.9,0.3,1.6,-5.9,-5.4,2.7,-3.0,-0.7,1.4,-1.4,0.2,0.8,0.1,-3.3,-2.1,-7.4,21.4,2.7,-4.9,-0.1,-1.8,-14.2,-12.5,-25.7,-3.1,-4.0,-6.7,2.7,0.9,-1.7,0.4,-0.9,0.7,0.6,0.6,0.4,-11.0,1.8,-1.6,-2.3,-0.9,-2.2,1.1,1.7,0.0,-2.2,0.9,-1.8,-0.7,-0.6,-1.0,-0.6,7.1,0.4,-1.3,0.2,-4.0,0.8,1.1,0.7,0.2,0.1,0.3,-4.7,0.2,-3.6,-4.3,0.1,2.7,22.0
1257,1418,2005,0,0.0,-2.0,-8.2,-13.8,-21.6,-2.2,2.9,-7.0,-2.9,-6.3,-2.8,1.5,-5.2,-0.6,-3.8,1.1,-0.3,0.3,-0.0,-1.0,0.8,-47.1,93.5,2.8,-12.5,-2.2,0.9,-41.1,1.5,25.0,-5.7,2.6,2.6,4.2,-2.7,1.3,-10.6,-3.1,4.1,-1.0,-2.1,0.1,-6.6,-8.1,1.6,-4.2,1.3,0.1,-2.2,3.5,0.2,-6.6,1.8,-0.5,-0.4,-0.8,-0.5,-10.6,14.1,-5.2,-6.8,28.4,-4.5,-0.5,1.3,1.8,0.5,-0.4,0.3,-3.0,3.7,-1.0,-8.3,31.6,-2.8,62.0
1400,1278,2009,0,0.0,-2.0,-6.2,-2.2,1.1,0.1,-0.6,1.0,2.3,4.7,-1.2,-2.3,-2.7,0.1,1.1,2.0,-0.1,2.1,0.1,0.7,-1.5,-1.1,-27.7,-4.2,0.2,-1.4,-1.0,3.0,-9.5,4.2,2.1,-4.2,-3.9,4.2,1.0,-5.7,4.5,-1.4,-10.3,2.6,0.6,-0.9,9.1,-5.7,3.6,1.2,-1.2,-1.2,0.9,-0.5,-2.7,1.3,-0.2,-3.8,-0.1,0.1,0.7,2.9,-5.2,-0.2,3.1,1.6,-2.2,1.9,2.8,1.4,-0.0,0.1,0.2,1.5,-0.4,-0.2,-0.6,-6.3,2.7,8.0
1428,1332,2003,0,0.0,2.0,15.5,1.5,-4.8,0.5,0.1,0.9,0.2,7.2,-0.3,1.2,1.3,-0.1,4.3,2.5,0.1,3.4,0.2,-1.0,0.8,11.1,36.0,13.1,2.1,-0.4,-0.2,-7.8,-16.1,30.0,0.9,1.6,-2.8,0.4,-1.1,0.8,2.8,-0.1,-8.1,-0.5,0.2,0.5,4.4,6.6,16.6,0.2,-0.3,-0.2,0.9,-0.2,0.6,1.1,-0.7,0.9,-0.2,-0.1,-0.2,2.9,10.9,1.0,1.6,7.3,1.3,4.5,1.3,1.5,0.3,-0.0,0.1,-0.9,-1.3,-0.4,1.6,4.5,-4.2,1.0
1281,1155,2010,0,0.0,-1.0,-4.3,-2.3,-1.0,1.2,0.9,-3.5,-0.9,-6.8,-0.9,0.0,1.3,0.1,-1.1,1.8,-0.2,-1.3,-0.2,0.2,-1.8,-7.3,-8.3,3.8,-4.1,1.8,0.1,-2.7,4.8,0.0,-0.4,3.3,8.2,-2.1,1.8,1.2,-4.8,-0.0,-1.7,-1.2,0.2,0.1,-4.2,-7.1,-19.0,0.1,-0.2,-0.8,-0.8,0.9,-0.1,-0.0,0.9,0.4,0.2,-0.1,0.5,-2.1,-0.9,1.0,0.9,1.7,3.5,-1.8,0.1,-0.8,-0.2,-0.0,-0.2,0.2,-0.2,0.0,-3.5,-1.7,1.0,-1.0
1450,1331,2007,0,0.0,0.0,5.2,-1.2,-9.4,0.5,-2.6,0.0,-0.3,-0.1,5.4,2.8,1.9,-0.6,-0.4,5.0,-0.5,-0.4,-0.2,-0.0,1.6,-11.6,48.0,8.4,-2.3,-0.1,1.2,-17.1,-5.0,16.7,0.2,-1.9,6.1,1.7,-2.9,-1.4,-2.3,0.6,11.5,0.7,-0.4,-0.6,-3.3,4.9,-1.4,-0.8,5.6,0.6,1.2,2.1,-0.5,-0.5,2.1,0.3,-0.8,-1.3,0.8,-2.6,6.3,-0.4,0.4,18.3,2.4,-0.5,-0.2,-0.9,-0.1,-0.3,-0.2,-2.1,1.8,4.1,-3.7,15.9,1.5,76.0
1454,1104,2005,0,6.0,3.0,1.5,0.8,-4.8,4.1,-1.0,4.4,-0.4,3.3,2.4,-3.1,3.2,0.8,0.3,-1.0,0.1,-3.1,-0.2,0.9,-4.7,1.8,9.3,9.2,2.2,-2.3,0.9,-0.8,-4.2,50.0,2.2,7.5,5.9,2.0,-5.9,2.9,0.4,10.0,5.3,0.4,-1.5,0.7,5.9,-1.6,47.7,4.1,-4.8,3.0,0.5,-4.6,1.0,3.1,-2.0,2.1,0.4,1.8,-0.4,-0.1,3.0,-2.2,-1.0,2.0,-0.5,-2.1,-5.0,-3.7,-0.1,-0.3,-0.3,0.0,2.5,2.2,-4.0,-2.5,-4.0,-32.0
1181,1143,2010,0,0.0,-1.0,0.0,-6.7,-15.6,3.7,1.8,-1.0,-1.3,-0.6,-2.3,-3.1,-0.2,0.4,0.5,0.9,-0.1,-1.3,-0.2,-1.7,-1.5,-4.1,-14.8,8.2,-4.6,0.8,-2.8,-5.8,-14.3,-60.0,2.5,5.5,6.1,-0.7,3.1,-0.6,-3.4,-1.1,6.8,-1.7,0.6,-0.1,-1.0,0.9,2.0,-2.0,1.6,-2.0,-2.0,0.2,-1.3,-0.7,2.1,-1.6,0.5,0.4,0.4,-0.7,0.3,1.3,0.2,-0.1,0.1,-1.2,-2.7,-0.2,-0.2,-0.1,-0.0,-1.4,-2.7,-2.6,-1.5,-8.9,-0.4,24.0
1196,1454,2006,0,-6.0,-5.0,-5.7,-6.7,-10.4,-7.1,0.0,-5.7,-0.4,-4.3,0.4,3.7,-0.8,-0.6,-4.5,-1.1,-0.2,-1.2,-0.1,-2.0,3.3,-15.0,2.4,,-7.4,1.7,-0.9,-13.3,5.0,,-9.3,-2.8,,-0.6,5.4,-4.8,-5.5,-4.2,,-0.1,1.2,-1.5,-4.0,-10.5,,-0.4,3.3,-2.5,1.5,3.6,-1.4,-2.1,5.1,-3.7,-0.8,-0.4,,-7.0,-2.4,,-1.5,-1.1,,-1.7,-1.0,,-0.1,-0.0,,-2.6,-2.1,,1.4,3.4,,53.0
1231,1211,2007,0,0.0,3.0,8.2,0.3,3.0,3.5,0.1,1.1,-2.7,3.9,2.5,-1.2,5.5,0.7,1.1,1.7,-0.1,-0.4,-0.1,-0.9,-1.5,24.0,-154.6,0.0,0.7,1.0,-1.4,14.0,-25.0,-16.7,4.3,1.9,1.3,-9.3,4.7,4.7,3.3,-6.1,2.5,-3.7,0.2,0.8,3.9,7.4,-4.6,-0.4,0.3,2.5,-0.8,-1.7,1.3,1.3,0.3,3.8,0.6,1.1,0.5,4.3,-30.4,0.1,4.8,-35.5,1.7,-0.7,2.3,0.3,-0.5,0.3,-0.0,-0.5,-9.2,0.6,3.8,-65.2,-2.7,21.0
1277,1396,2008,0,0.0,0.0,1.3,-5.3,-12.1,-0.8,-2.0,-0.0,3.9,1.0,0.2,-3.5,-0.9,0.7,-2.6,-0.9,-0.1,0.2,0.0,0.1,-0.3,16.1,-78.6,-0.1,-5.7,0.6,-0.1,-7.2,-36.4,-9.5,-0.9,-2.1,1.6,-10.4,7.7,0.7,1.9,-11.1,0.2,0.5,2.6,0.8,2.0,4.1,-4.7,-1.6,1.4,0.4,-3.1,-0.1,-0.4,-3.1,1.7,0.5,0.7,0.6,0.6,-0.3,-20.1,0.1,1.6,-25.1,2.6,-0.9,1.2,2.2,-0.2,0.3,0.1,0.9,-3.6,-0.0,4.4,-26.6,-4.0,38.0
1257,1397,2008,0,0.0,0.0,10.5,0.9,12.5,0.4,-0.2,2.2,0.5,-0.1,-0.1,2.8,-2.4,-0.6,3.1,-0.3,0.3,1.1,0.1,-1.6,2.6,9.8,9.3,16.7,2.2,-1.4,0.2,4.9,20.0,41.7,2.5,-5.7,5.1,-0.1,-2.3,2.1,0.0,1.4,13.4,-1.0,0.2,1.3,-1.4,-0.7,6.7,-1.0,-0.9,1.9,0.2,2.3,0.2,-2.1,-1.3,1.0,-0.4,-1.4,0.3,5.2,-2.4,6.8,-1.1,1.8,-2.0,1.3,1.3,0.2,0.2,0.0,0.1,-1.9,-1.5,-0.4,1.7,3.7,2.5,-7.0
1277,1246,2005,0,0.0,2.0,-4.3,-2.9,4.8,-3.7,0.4,-2.2,0.1,-11.2,-1.0,0.8,-1.3,-0.2,-2.6,-0.8,-0.1,1.7,0.2,1.7,-2.5,-5.3,-4.1,-3.2,-2.9,-0.6,0.5,0.0,1.8,30.0,-4.7,-1.7,-1.6,-2.1,1.5,1.1,-3.9,5.1,-7.5,-0.7,0.7,0.0,-12.2,-13.5,-4.2,-0.0,-1.2,0.3,0.0,0.6,0.2,-1.1,-0.8,0.6,-0.2,-0.6,0.1,-3.6,-0.5,-2.3,-1.0,0.4,-3.4,0.5,2.6,5.4,0.1,0.1,0.5,1.1,3.4,1.3,-1.7,-4.5,-3.6,-6.0
1403,1345,2018,0,0.0,1.0,5.9,4.9,9.6,3.3,-0.0,5.4,2.5,4.2,-2.4,-2.6,1.6,0.9,2.3,-1.9,0.4,-1.6,-0.0,0.8,-2.6,18.4,-51.0,2.9,3.7,1.3,0.0,15.0,8.9,-2.9,3.7,5.4,-0.4,-5.1,3.9,1.2,6.3,6.7,-1.7,-0.2,1.7,1.0,2.4,5.8,6.7,-3.0,-0.7,1.4,-1.1,-1.6,0.2,-0.4,0.6,1.5,0.5,1.8,0.6,4.6,-7.6,1.4,0.2,-16.0,1.0,-0.7,-3.1,-1.7,-0.1,0.2,-0.2,2.3,-4.2,0.0,0.6,-22.4,-1.9,-8.0
1130,1334,2006,0,0.0,-3.0,-0.8,2.5,-2.3,-0.4,0.6,1.2,0.7,7.4,-2.0,-3.2,3.1,0.9,-2.1,-0.8,-0.1,-0.0,0.0,-2.2,-1.1,-1.6,0.7,-3.0,-0.9,1.7,1.6,-9.8,-5.0,33.3,-2.1,3.5,-2.5,-0.6,4.4,-3.2,5.2,0.2,-9.0,0.9,0.6,-0.8,4.9,11.8,9.6,-1.7,1.8,-2.0,-2.0,-0.4,-0.8,1.6,3.0,-1.5,1.1,0.8,0.3,-1.5,-2.6,-5.0,-0.9,-0.0,-3.9,-0.7,0.2,1.0,-0.0,0.0,0.2,-1.6,-3.8,-0.3,0.6,-2.6,-4.8,67.0
1196,1326,2007,0,0.0,-1.0,-5.7,-4.3,5.6,-5.5,-0.3,-4.5,1.1,1.5,-0.4,0.1,-1.6,-0.2,-0.2,-2.2,0.2,-0.3,0.1,1.1,-2.1,-1.2,-30.5,-11.6,-3.0,0.1,-1.4,4.5,0.0,14.3,-4.4,-9.3,-7.0,0.7,2.1,-3.2,-2.0,-17.8,-6.9,1.7,0.7,-1.3,6.2,-3.1,-6.1,1.8,-0.4,-1.9,-0.1,1.1,-0.9,-0.3,1.2,-2.4,-0.0,-0.5,-0.2,-0.6,-1.7,-0.6,-0.4,-10.0,-5.1,-0.6,-0.2,1.4,-0.0,0.1,0.4,0.8,1.9,1.7,-0.7,-11.5,-2.1,-2.0
1361,1385,2015,0,0.0,-2.0,9.0,-5.0,-11.2,2.2,-0.4,3.0,0.2,6.1,0.6,-2.3,2.1,0.6,1.9,-0.8,0.2,0.8,0.1,1.6,3.1,12.6,-0.9,3.2,-2.7,-1.2,-1.0,-5.0,-23.2,-33.3,4.9,-0.8,-5.8,2.1,1.1,-3.6,4.6,1.6,-3.3,0.5,0.4,-0.7,5.8,9.1,0.8,0.3,2.4,-2.0,-1.1,-0.6,-0.6,2.8,1.2,-1.9,1.0,0.6,-0.4,2.7,-0.6,1.2,-1.2,-2.6,3.2,-0.5,2.1,4.5,0.1,0.2,0.2,2.6,0.1,-1.0,3.0,1.4,5.0,6.0
1449,1208,2011,0,0.0,-1.0,-14.7,-8.6,-4.1,-1.9,-0.0,-3.1,-3.7,2.9,3.8,-1.6,0.0,0.2,-2.0,1.1,-0.3,-0.2,-0.1,-0.3,-3.8,-0.5,-52.8,-13.8,-5.4,-1.7,-1.6,5.0,-7.8,-26.7,-1.2,0.8,-6.6,-4.6,5.5,-0.9,-5.5,12.2,-17.8,-3.7,1.1,-1.0,5.8,0.9,-2.0,3.1,0.3,0.4,-1.5,-0.2,0.1,1.1,-0.2,-0.8,0.6,0.1,-0.4,0.1,-8.4,-1.3,4.8,-9.6,1.0,-1.4,2.4,0.4,-0.4,0.3,-0.0,0.7,-3.5,1.5,0.2,-17.3,-2.6,25.0
1264,1196,2004,0,0.0,1.0,2.6,-3.1,-16.1,4.1,2.2,1.2,2.9,-0.7,-7.3,-1.9,2.2,0.6,5.5,1.7,0.3,-2.9,-0.3,-1.0,-1.4,6.7,-2.5,2.0,-0.4,-3.1,0.5,-12.5,-30.0,-16.7,6.0,1.8,2.4,0.7,-2.3,3.8,1.7,3.6,-7.4,1.5,0.1,1.3,-3.6,-2.1,13.4,-2.7,-5.0,0.4,-0.4,-2.3,0.8,0.8,-1.5,2.9,0.3,1.1,0.5,6.5,4.9,4.5,1.1,3.2,2.7,-2.5,-3.6,-2.2,-0.3,-0.3,-0.3,-1.2,-1.1,-0.7,-0.1,-1.2,-5.3,-36.0
1295,1300,2019,0,-2.0,-1.0,-4.6,1.3,-1.6,-0.8,1.8,-5.7,-4.2,-6.1,0.5,4.9,0.7,-1.5,3.1,4.8,-0.1,0.5,-0.1,0.1,2.9,-14.8,52.3,-12.1,1.2,0.4,-0.3,-10.2,9.5,22.9,0.1,0.7,-3.6,4.6,-0.2,-2.5,-2.7,-6.0,-13.3,-0.4,-1.5,-2.3,-8.7,-2.7,-6.4,-1.9,3.3,-0.9,1.2,3.2,0.5,-1.0,2.6,-0.9,-1.9,-1.4,-1.3,0.6,18.1,-1.7,-0.1,22.8,5.5,1.1,-1.1,0.4,0.2,-0.1,-0.2,-0.2,2.6,-0.8,-1.4,24.4,-1.0,90.0
1314,1437,2009,0,0.0,2.0,-12.8,-7.0,-8.3,-1.9,-1.1,-0.5,1.0,-2.5,1.3,-3.0,-2.1,0.3,-3.3,0.4,-0.3,-0.3,-0.0,-2.1,3.1,-12.7,-9.0,-25.7,-1.8,-1.2,-3.9,-2.5,-8.9,-50.0,-1.1,-1.5,-9.0,2.3,0.7,-4.2,-2.2,1.5,-3.4,1.3,0.4,-0.8,0.4,-5.6,-3.5,4.1,-0.3,-2.6,-0.3,-0.8,-1.9,1.0,-0.2,-3.0,0.2,0.3,0.4,-4.8,-0.4,-5.0,-0.6,-0.2,7.0,-0.8,1.4,-1.4,-0.0,0.1,-0.4,-2.3,-2.0,-1.8,3.5,3.6,2.7,12.0
